Time,Seizures,IEA_1,IEA_2,CircadianAbs1,CircadianAngle1,CircadianCos1,CircadianSin1,CircadianFiltSig1,CircadianAbs2,CircadianAngle2,CircadianCos2,CircadianSin2,CircadianFiltSig2,MultidienAbs1,MultidienAngle1,MultidienCos1,MultidienSin1,MultidienFiltSig1,MultidienAbs2,MultidienAngle2,MultidienCos2,MultidienSin2,MultidienFiltSig2,MultidienAbs3,MultidienAngle3,MultidienCos3,MultidienSin3,MultidienFiltSig3,MultidienAbs4,MultidienAngle4,MultidienCos4,MultidienSin4,MultidienFiltSig4,MultidienAbs5,MultidienAngle5,MultidienCos5,MultidienSin5,MultidienFiltSig5,MultidienAbs6,MultidienAngle6,MultidienCos6,MultidienSin6,MultidienFiltSig6,MultidienAbs7,MultidienAngle7,MultidienCos7,MultidienSin7,MultidienFiltSig7,meanWeeklySeizures,stdWeeklySeizures
737181.979166667,0,0.722116540538493,-0.127663337305039,0.741966956681493,-0.157351543749603,0.987645767820191,-0.156703022647511,0.212183190671085,0.195815618349726,-0.797250938148186,0.698676130503453,-0.715438092824754,0.0222232491640289,0.520305423561911,-1.13037831486978,0.426317624826435,-0.90457353640395,0.217491205052668,0.691821058323251,-1.32729564740523,0.241101505818668,-0.970499904117446,0.160086107780192,0.607534546047763,-1.47237126837205,0.0982662200499113,-0.995160162987397,0.0581576188266942,0.292310558003172,-1.51704129917463,0.0537291429122479,-0.998555546377824,0.00717358316858794,0.600613234146666,-1.42893471762902,0.141386266954792,-0.989954505781245,0.0916965988624521,0.693509414833386,-1.50979008322372,0.0609684088284404,-0.998139696197345,0.0562188555122698,0.737175445753597,-1.56634259266748,0.0044537194035725,-0.999990082142555,0.0411128637786905,0.00841836734693877,0.0914404745826444
737182.979166667,0,0.195039475889219,-0.127663337305039,0.488425886385076,-0.0410258023870767,0.999158559799335,-0.0410142948216574,-0.00460156541626495,0.157954691747562,0.347805395026172,0.940122975331813,0.340835431334918,0.0210302351303212,0.618508093387556,-0.422368843733075,0.912120458559986,-0.40992227199351,0.559761298316175,0.781882545895449,-0.891341431947384,0.628369071724375,-0.777915361527363,0.484572961936746,0.610074519497555,-1.25910827504897,0.306665789390279,-0.951817258520582,0.18558321497813,0.302173616129428,-1.38646095761396,0.18329320322307,-0.983058290058238,0.0468540984088327,0.411722357033004,-1.02151777417478,0.522072041375514,-0.852901391494939,0.221729769529129,0.551032649728772,-1.33636619242123,0.232288745240661,-0.972646872628766,0.141938377881909,0.609391454819894,-1.546282978058,0.0245108937813529,-0.999699562911798,0.0527667938575076,0.00666666666666667,0.0807871577994764
737183.979166667,1,0.722116540538493,-0.467548198859512,0.631090537054139,0.0797238274615555,0.996823738532565,0.0796394016675191,0.025309881416383,0.335942486334034,0.252256568333807,0.968351671345602,0.249589744585349,0.0162198645326713,0.621367801241525,0.207910522403071,0.97846435169785,0.206415872588585,0.603594106509149,0.831913322865917,-0.497461937735209,0.878796545865649,-0.477196637639668,0.724333452004302,0.608376660108863,-1.04662117900189,0.500499069883794,-0.865737073854099,0.302946565618359,0.309800155419227,-1.2614332775193,0.304451985045153,-0.952527684008221,0.085786824417102,0.258101646593684,-0.521918632268691,0.866864252710701,-0.498544248158895,0.230526128082481,0.448338745373188,-1.12929776116364,0.427294816040043,-0.904112349315784,0.205512840013625,0.523734432169934,-1.52302594076994,0.0477522193498856,-0.998859212075035,0.0628397567445669,0.00675170068027211,0.081245848322857
737184.979166667,0,0.511285714678783,-0.467548198859512,0.812277832075151,-0.233403893986343,0.972884744497926,-0.231290453592891,0.0622000895438168,0.223420173478522,-0.240680378128766,0.971176022373178,-0.238363448471893,0.00516402232116787,0.554355608165617,0.805729740038948,0.692585031539062,0.7213362420453,0.3795827690406,0.856057300045429,-0.124619345889402,0.992245053294428,-0.12429704024126,0.842665468989729,0.603885507434006,-0.834199037783745,0.67177121779948,-0.740758686034935,0.404126427476918,0.316497781063593,-1.14051488123747,0.417126610287432,-0.908848387240753,0.123487053408885,0.128236386835825,0.137279689701815,0.990591932475711,0.136848906879219,0.133835626811697,0.358851528825894,-0.897753351728964,0.623368258072114,-0.781928394949396,0.237637006127072,0.457305856857754,-1.49949333179357,0.0712425915622946,-0.997459018279693,0.0704101180601958,0.00859197845804988,0.0923720153902886
737185.979166667,0,0.300454888819074,0.212221524249435,0.673430696027032,0.0845028011118805,0.996431762376928,0.0844022684908916,-0.0431020179032865,0.117803827282823,0.37478062135856,0.930587951890233,0.366068386775944,0.0387807124407667,0.436120187574323,1.38151802159395,0.188150138505936,0.982140277852506,0.0777387994236846,0.858464051359783,0.235243285116589,0.972457665319906,0.233079576884284,0.828068653072145,0.597190475883072,-0.621478610921767,0.813018442354174,-0.582237934518177,0.483979580117148,0.322595055018575,-1.02292218357075,0.520873704182797,-0.853633753017588,0.159498562532404,0.0571790704380248,1.56839405616667,0.00240226831768208,0.999997114549302,0.0069600025364234,0.277031252210876,-0.642268214968988,0.800739128096379,-0.599013229182337,0.235771086912222,0.402166962148993,-1.47882312525678,0.0918435884153149,-0.995773445753098,0.0747671193894124,0.0078125,0.087980261703768
737186.979166667,0,0.722116540538493,-0.467548198859512,0.0784696389188454,-0.103678009123219,0.994630247811904,-0.103492367533218,0.0156170786763701,0.154341388300054,-0.0691843298770621,0.997607718693665,-0.0691291516136368,-0.0119381428230027,0.288289916756007,1.93232317507546,-0.353702794553557,0.9353578636677,-0.106273780113345,0.841907808863567,0.58640850883426,0.832933481436551,0.553373125026855,0.694508187027026,0.588509478670059,-0.408190384657589,0.917840650327569,-0.396949040314076,0.538610132665707,0.32822834839776,-0.908138060139563,0.615214693249603,-0.788359614141793,0.193398074416938,0.0850303266059091,2.63152660723731,-0.872712263415745,0.4882348874095,-0.078003448443004,0.202490246142254,-0.35333538320105,0.938223794228219,-0.346029062282354,0.203924167507819,0.354821977150816,-1.46452229155368,0.106074101998492,-0.994358227644954,0.0754683045460982,0.00520833333333333,0.0709949804562739
737187.979166667,0,0.089624062959364,-0.297605768082276,0.319519549925356,0.641478224541811,0.801212092899388,0.598380466084733,-0.0548247147690765,0.0857897834826994,-1.07616553740721,0.474706725114835,-0.880144036581938,-0.02436974019002,0.133882162116396,2.41623946972201,-0.748265166547054,0.663399759219364,-0.104503894184313,0.809149731999613,0.931702992992448,0.596467962890828,0.802636885051307,0.475895644541187,0.578005264386699,-0.194080755287601,0.981225373889267,-0.19286463033918,0.565605482062395,0.333473347032986,-0.795779674052876,0.699727972318757,-0.714409381765582,0.224807705396305,0.121033201283607,-2.55676891922205,-0.833809406708254,-0.552052418964748,-0.094089279036334,0.136896538915445,0.000783155958250437,0.999999693333388,0.000783155878194507,0.150841940702201,0.313731954363402,-1.46064783698683,0.109925891976583,-0.993939786039955,0.072392174442023,0.00598781179138322,0.0753867341427946
737188.979166667,1,0.195039475889219,-0.467548198859512,0.443484132869323,-0.300755784662541,0.955112866658121,-0.296242150856536,0.0738155737695827,0.177061661831255,0.107204165849774,0.994259134759162,0.106998939003911,0.0118067923683783,0.0389034313435298,1.11495103279969,0.440221451365956,0.897889232454233,0.00585047685920832,0.763169808580825,1.27341808422789,0.293014533344264,0.956107987232113,0.21689283262427,0.565828307516972,0.0211255497486967,0.99977686387269,0.0211239784342019,0.564154286230417,0.338379738109391,-0.685538253978034,0.774078396161826,-0.633089753980851,0.253399439257351,0.132774686531362,-2.08208271072338,-0.489299527167783,-0.872115802352752,-0.0584097038423809,0.0844167145275672,0.517434288507766,0.869091172987657,0.494651931194995,0.0873153432811099,0.278411822145191,-1.47037944009969,0.100248211957739,-0.994962459592962,0.065741625732162,0.00841836734693877,0.0914404745826444
737189.979166667,0,0.511285714678783,-0.297605768082276,0.778401045042871,-0.0623949543526928,0.998054066273039,-0.0623544769511617,0.0646105431520574,0.0770370688391817,0.946032069781342,0.584906077816225,0.811101029547886,-0.0234357501499373,0.126224448085619,0.70967791554567,0.75857178217571,0.651589480644652,0.0913903592066781,0.707077706546481,1.61370316717049,-0.0428936763603437,0.9990796427354,-0.0370481961576414,0.552132607511951,0.237732716283953,0.971874417067443,0.23549971857694,0.535056306332189,0.342985034438049,-0.57716018835987,0.838015559741311,-0.545646333838556,0.278893720173134,0.125668013724355,-1.67431257542896,-0.103331474304487,-0.994646975774853,-0.00616713241481306,0.0576586555097849,1.40090755722704,0.169072721001104,0.985603579038389,0.0236128264022277,0.249018247699256,-1.49761801167104,0.0731130201604308,-0.997323661748291,0.0560379791353941,0.00666666666666667,0.0807871577994764
737190.979166667,0,0.195039475889219,-0.127663337305039,0.732408224144553,-0.0718755061939696,0.997418067632757,-0.0718136363077105,0.00489117193929094,0.139477179189186,-0.591478473779849,0.830117206045229,-0.557588938401457,-0.0264278001963595,0.204817695417345,1.19867781959042,0.363589761208242,0.931559169105502,0.0701079808161471,0.643987624927763,1.95479427008828,-0.37463024376502,0.927174298854623,-0.247970739920655,0.537088665692568,0.456073388724074,0.897788796905179,0.440426243713464,0.480645748287074,0.347326043163832,-0.470428267775213,0.89137424983666,-0.453268073801952,0.301064357669216,0.105400169302218,-1.30922173417409,0.258601903096532,-0.965983983156476,0.0340729116433669,0.0668655951861336,2.33324761026035,-0.690696152068138,0.723145092991903,-0.0322331648600817,0.226051519123939,-1.54310392720649,0.0276888603170141,-0.99961659000556,0.0440906625720987,0.00675170068027211,0.081245848322857
737191.979166667,0,-0.542868414619765,-0.467548198859512,0.498978849882355,0.218123687071868,0.976305198305957,0.216398151010507,-0.0499295778080119,0.0816023422493363,-0.476262532575134,0.888714608328046,-0.458460843414492,0.00655462819184972,0.248458878183105,1.73225255242225,-0.160755662851706,0.986994233448762,-0.0442894675388128,0.576929361776028,2.29913622437984,-0.66563165082079,0.746280446900219,-0.390733430867385,0.520891425809523,0.6765225042446,0.779754637836187,0.626085221653535,0.404622122825178,0.351439880260946,-0.365139943647315,0.934073799231616,-0.357080015667378,0.319737603256596,0.0799035267578888,-0.970386942963711,0.564980305125982,-0.825104390256016,0.0519600719727978,0.092156219982978,2.87824079182156,-0.965522852595139,0.260318307301937,-0.0750262561591172,0.210038238378785,-1.60361197178072,-0.0328097556245076,-0.999461615038747,0.0309401593859311,0.00859197845804988,0.0923720153902886
737192.979166667,0,-0.542868414619765,-0.467548198859512,0.362203371888466,-0.145036067721956,0.989500693716002,-0.144528118840422,0.0324883856454745,0.0286399398673476,-0.409259446259967,0.917415762934658,-0.397930041488475,0.0044821707021542,0.262464221202683,2.28279761139257,-0.653350162607987,0.757055853302857,-0.176047959583248,0.508768176948182,2.64949840490227,-0.881345316780725,0.472472679198156,-0.455111957466247,0.5037612248336,0.899499407132677,0.622002018232409,0.783015637975903,0.311796354148438,0.355362035845968,-0.261100174732454,0.966106559812534,-0.258143593930181,0.334784375377292,0.0543847080058311,-0.599508114315387,0.825613254602462,-0.564236434329378,0.0517166055583446,0.116608732514567,-2.99110231533991,-0.988697683840733,-0.149922946769233,-0.102197231395613,0.201143802780857,-1.67060424081195,-0.0996422884530971,-0.995023323521529,0.0177888472754747,0.0078125,0.087980261703768
737193.979166667,0,-0.64828382754962,-0.467548198859512,0.288803812138811,0.0834294595859129,0.996521780843646,0.083332708489577,-0.0445932736637832,0.053136891259102,0.821927432639421,0.680810706599438,0.732459406233256,-0.00827733766004642,0.257676688558958,2.85175895393239,-0.958291416214978,0.285792864866657,-0.251254872865926,0.442180649030441,2.96346456866397,-0.984177097023486,0.177187588996588,-0.445015366159751,0.485945370599857,1.12547811179355,0.430745082755914,0.902473641543952,0.207775781175237,0.359128034012896,-0.158125573753998,0.987524179130633,-0.157467443087036,0.346114369596093,0.0314929629048947,0.0508564030260248,0.998707091833643,0.0508344835833562,0.0382658679928846,0.136098531422602,-2.77685637337233,-0.934217863270621,-0.356702935152032,-0.113052494787463,0.199007197190399,-1.73199946187476,-0.160505858794871,-0.987034887576179,0.00591224566921258,0.00520833333333333,0.0709949804562739
737194.979166667,0,-0.542868414619765,-0.467548198859512,0.323248969561318,0.104247097473287,0.994571190453156,0.104058383230722,0.0269407485685737,0.104987829624628,0.0881843066290056,0.996114283108941,0.088070057263293,-0.00210064829478919,0.243870266903051,-2.8337900771723,-0.953001613136468,-0.302965221369203,-0.236735216336961,0.37962022451789,-2.90199795657588,-0.971434236652592,-0.237308920732442,-0.375495520282998,0.467717665218406,1.35497394333207,0.214150805295407,0.976800610458106,0.0986206951489823,0.36277461300339,-0.0560357122510722,0.998430410250202,-0.0560063914889511,0.353671937295865,0.0290614146971322,1.54339878165758,0.027394117716709,0.999624710736246,0.0076031116797901,0.149607553004444,-2.53583018475639,-0.822068195233257,-0.569389043085601,-0.109035016833505,0.202000452705096,-1.77653978661087,-0.204294996078014,-0.978909369950806,-0.0034366577436903,0.00598781179138322,0.0753867341427946
737195.979166667,0,-0.753699240479475,-0.467548198859512,0.304685765297563,-0.478843531167378,0.887528362741934,-0.460753084990889,-0.0243268539411276,0.0688588974560269,-0.0842479314296429,0.996453241592662,-0.0841483055056681,-0.00944187521796494,0.23093532728762,-2.19533128449827,-0.584720077534646,-0.811235126783769,-0.139366454864677,0.323301328665091,-2.51364610951347,-0.809235586658426,-0.587484268117533,-0.268351924187148,0.449381556915112,1.58853813774166,-0.0177408801909573,0.99984261820051,-0.00951251146518272,0.366339223305779,0.0453495910577106,0.99897188351435,0.0453340484381532,0.35742930146175,0.0630736299915455,2.5219739963355,-0.8140999710226,0.580724751651764,-0.0445298350693931,0.156831180427032,-2.31406711013838,-0.676699671212307,-0.7362591629183,-0.0921756617656057,0.208952468444629,-1.79742027043138,-0.224689077935824,-0.974430509711364,-0.00911828206275948,0.00841836734693877,0.0914404745826444
737196.979166667,0,-0.542868414619765,-0.467548198859512,0.31925443138428,0.362935780103787,0.934858592325273,0.355020298512084,0.0162550301968932,0.048381046958288,0.138532336306797,0.990419732021497,0.138089660809442,-0.00466925050925405,0.225557590490019,-1.51210837261076,0.0586542704004516,-0.9982783562533,0.00886882043991249,0.275078900893027,-2.10629109212886,-0.510266608104299,-0.860016272319154,-0.147093705187274,0.431271762203936,1.82673270210549,-0.253151393936802,0.967426675127296,-0.110715921951131,0.369859229032087,0.14621733982456,0.989329276344455,0.145696887296045,0.357379272908094,0.109310661788054,-0.0154404353485391,0.999880798846352,-0.0154398218377615,-0.102475820155517,0.157723779284579,-2.10600938280948,-0.510024313261357,-0.860159985050619,-0.0664917995640355,0.218089689415462,-1.7927861687737,-0.220171071474286,-0.975461275133906,-0.0101858890708941,0.00666666666666667,0.0807871577994764
737197.979166667,0,-0.542868414619765,-0.467548198859512,0.32357132178159,0.0105021793821256,0.999944852620993,0.0105019863255268,-0.0122680830818643,0.0999819735817987,-0.0429356900925403,0.999078404849208,-0.0429224995073919,0.00329002109708065,0.229017722239807,-0.795076012919071,0.700230501161552,-0.713916833561894,0.15600409187184,0.236309579924516,-1.67942742270864,-0.108417567841399,-0.994105442588137,-0.032354039290892,0.413752121826718,2.07009991371126,-0.478814262416955,0.877916227271205,-0.199648262957799,0.373369263697172,0.246755803299817,0.969709948604774,0.244259320348122,0.353526596404871,0.15541393939165,-2.59191423228693,-0.852692563053698,-0.522413048184016,-0.123989651495693,0.15253628109148,-1.91205443084806,-0.334672911367805,-0.94233435806862,-0.0370993593587645,0.227996867525732,-1.76409215840636,-0.192094383978229,-0.981376455619364,-0.00596566038076962,0.00675170068027211,0.081245848322857
737198.979166667,1,-0.226622175830201,-0.467548198859512,0.562747599452849,0.135837936107631,0.990788205262231,0.135420575664289,-0.0572390726280958,0.0697336629869262,-0.593364453499973,0.829064128909045,-0.559153530040084,-0.0185755767442489,0.239175258298522,-0.0607739640885206,0.998153830980985,-0.0607365598135343,0.232062723276054,0.20759113014479,-1.2369168600196,0.327710720565273,-0.944778113435419,0.0612938834966583,0.397216750439641,2.31910494689784,-0.680400221765436,0.732840731824825,-0.271803420168543,0.376902834050062,0.347158971074921,0.940343103080987,0.340227642157453,0.345884689725511,0.191933698548933,-2.01685781203673,-0.431415745512042,-0.902153232286117,-0.0759697480750455,0.142004941663255,-1.73767979010902,-0.166109921339633,-0.986107242663059,-0.00963854228795067,0.237569873678987,-1.71419170560259,-0.14290446222525,-0.989736487493571,0.00388153616621786,0.00859197845804988,0.0923720153902886
737199.979166667,0,-0.332037588760055,-0.467548198859512,0.656644685373366,0.139316075298547,0.990311201599979,0.138865848881595,0.0108583222272127,0.14983533562591,0.353361304161638,0.938214824507339,0.346053381828097,0.0184299451276071,0.249657244709896,0.68540766578798,0.77416106360642,0.632988663086297,0.188904879307554,0.188563181939852,-0.78770890141936,0.705470956314682,-0.708738830456218,0.126289387149574,0.382081158082346,2.57406541203764,-0.84323277959475,0.537548583308441,-0.323719895084304,0.380488535002603,0.447623067621848,0.901478441365334,0.43282400551902,0.334468927830781,0.212144447700919,-1.4054621754155,0.164581934868473,-0.986363415134072,0.0417355733047923,0.127587336665333,-1.59401611501959,-0.023217701756324,-0.999730432829347,0.0109875354056082,0.246000069502894,-1.64604947283035,-0.0751821392650937,-0.997169818002693,0.0193365352843491,0.0078125,0.087980261703768
737200.979166667,0,-0.43745300168991,-0.127663337305039,0.757582703064289,-0.111057863568914,0.993839411357421,-0.110829709161102,0.026436909044207,0.447493347050118,-0.0190905157275014,0.99981778163882,-0.0190893561659181,0.0256398807470142,0.254566989697466,1.45347381301406,0.11705354992016,0.993125604569275,0.025462270324447,0.177943717534665,-0.342762337947191,0.941829865802765,-0.336090023478749,0.160856589376504,0.368770501108162,2.83504364850526,-0.953380652760544,0.30177032813363,-0.353114973751871,0.384152268626505,0.548342716973719,0.853389591569403,0.521273637354708,0.319298276104391,0.214500509683858,-0.737128016823977,0.740402054057039,-0.672164264408721,0.165618848535754,0.111728882317334,-1.49836356755053,0.0723694393894769,-0.997377894402344,0.0220359701483219,0.25272305024782,-1.56223236311958,0.00856385899341018,-0.999963329487207,0.0399955762853506,0.00520833333333333,0.0709949804562739
737201.979166667,0,-0.332037588760055,-0.127663337305039,0.641864839804948,0.0959849850853655,0.995396976963596,0.0958376661429843,-0.0112794778721645,0.22638753671775,0.267733969747029,0.964372842924365,0.264546819731362,0.0425611487435206,0.252678739999308,2.26321159578591,-0.638398090368693,0.76970635843392,-0.165628230617955,0.173878122759748,0.0907064497149354,0.995888989816164,0.0905821172359161,0.166427848513748,0.357706005716289,3.01224237630537,-0.99164591066727,0.12898987501692,-0.358958380251288,0.387915755419881,0.649514209539048,0.796377698385647,0.604799604426111,0.300394202468049,0.204589796250387,0.0143301669812236,0.999897324914222,0.0143296765274917,0.208165510032673,0.0980565547412395,-1.47061891087474,0.10000994465425,-0.994986437581063,0.0239386377955625,0.257379698455176,-1.46470559747688,0.105891828464499,-0.994377654950294,0.0650855703502016,0.00598781179138322,0.0753867341427946
737202.979166667,0,-0.753699240479475,-0.127663337305039,0.416243044513311,0.00413920520144526,0.999991433502381,0.00413919338194134,-0.0259373461780522,0.483716615569175,-0.15199235326068,0.988471382133847,-0.151407815856387,0.032986902936723,0.248872904808281,-0.0018953587665036,0.999998203808111,-0.00189535763169411,-0.246973358985411,0.174439126910284,0.512808206920604,0.871370165483676,0.490626165939966,0.14526645304568,0.349277431016294,-2.90977360240236,-0.973250081544273,-0.229748294387717,-0.341470998376167,0.391795730297493,0.75132743301912,0.730783394695896,0.682609427151972,0.277784583553201,0.195590913658932,0.86571429185306,0.648096306114341,0.761558387781886,0.133432366304404,0.0907716440634848,-1.49951515825594,0.0712208205436047,-0.997460573015844,0.0204155665569965,0.259773668987227,-1.35480052462518,0.214320197573124,-0.976763458014384,0.0935057096999168,0.00841836734693877,0.0914404745826444
737203.979166667,0,-0.542868414619765,-0.127663337305039,0.50835135649495,-0.0277603635611713,0.999614705851948,-0.0277567981677076,0.0221167711058677,0.189846538226969,-0.184684704082187,0.982994199362797,-0.18363660860268,-0.0057842497975319,0.25320122361232,-2.22576219699696,-0.609132176409091,-0.793068718121654,-0.158543977722178,0.17793735346505,0.930013652060775,0.597823038467435,0.801628102474934,0.0996417434580807,0.343814678053514,-2.63436816562444,-0.874096086152769,-0.485753056781335,-0.302064344812922,0.395806691702988,0.853968219086445,0.656996712174007,0.753893440873805,0.251510495608266,0.201159945988945,1.77634932510809,-0.204108547823995,0.97894826252728,-0.0342366414325155,0.0921555302835115,-1.53306069343894,0.0377266782081355,-0.999288095471661,0.01745998463679,0.259840434596622,-1.23330603008275,0.331120009888775,-0.943588649280637,0.123869075026072,0.00666666666666667,0.0807871577994764
737204.979166667,0,-0.121206762900346,-0.467548198859512,0.32969557998991,-0.352250335333285,0.938598699951832,-0.345010841059714,0.0340704137004017,0.12309305147091,-0.344156289861418,0.941360457587335,-0.337402562069353,-0.0209785126692086,0.27463983412468,-1.29367168984376,0.273591126662935,-0.961846087173673,0.0707925175209723,0.183047666961008,1.35160281039233,0.217442506910536,0.976073130553475,0.0330711373807818,0.341604355951463,-2.35690631822206,-0.707609940425697,-0.706603263657013,-0.243226961757493,0.399957462077172,0.957619975747061,0.575468055676494,0.817824257952719,0.221629582732243,0.22431869506768,2.65367463786055,-0.883310781293706,0.468787866364204,-0.191297198244015,0.100278090722815,-1.50545836876579,0.0652914794630653,-0.997866234877964,0.0204982715517238,0.257639217239371,-1.10048566241046,0.453163242033483,-0.891427549534848,0.154583025618915,0.00675170068027211,0.081245848322857
