Time,Seizures,IEA_1,IEA_2,CircadianAbs1,CircadianAngle1,CircadianCos1,CircadianSin1,CircadianFiltSig1,CircadianAbs2,CircadianAngle2,CircadianCos2,CircadianSin2,CircadianFiltSig2,MultidienAbs1,MultidienAngle1,MultidienCos1,MultidienSin1,MultidienFiltSig1,MultidienAbs2,MultidienAngle2,MultidienCos2,MultidienSin2,MultidienFiltSig2,MultidienAbs3,MultidienAngle3,MultidienCos3,MultidienSin3,MultidienFiltSig3,MultidienAbs4,MultidienAngle4,MultidienCos4,MultidienSin4,MultidienFiltSig4,meanWeeklySeizures,stdWeeklySeizures
736659.979166667,0,-0.212381659118873,-0.517829292577947,1.34238221545922,0.0884243400286878,0.996093114657813,0.08830915542172,0.0401295994265625,0.952766659145808,0.0242116859202151,0.999706911450386,0.0242093204846906,-0.0762770475489094,0.306320556232661,-0.0891277004031931,0.996030755110805,-0.0890097459461535,0.302540326819734,0.206749735096872,-1.7302321760737,-0.158761236307103,-0.987317005751567,-0.030130567916428,0.416272354113562,-2.41199755135299,-0.745444355278287,-0.666567860899203,-0.301224180020003,0.163458607272278,1.64772890791101,-0.0768567144259119,0.997042148280429,-0.0146974371328171,0.0191622039233752,0.142814188685237
736660.979166667,0,-0.15013940212247,-0.418478130403515,0.403577183309692,-0.285405408872823,0.959547590071864,-0.281546483528525,0.0815454536626906,0.960007411990217,-0.00620431071077401,0.999980753326042,-0.00620427090660781,0.00591626610185513,0.275529737801503,0.521126585364235,0.867258851189345,0.497857494704798,0.239145102717194,0.188732252650801,-1.50563214615847,0.0651180718855461,-0.997877565993899,0.0149824026219732,0.402205642727215,-2.30976370085151,-0.67352499046947,-0.739164452076194,-0.261812037873635,0.154040662497895,2.61005775657431,-0.862030112855587,0.506857065187202,-0.134847964290906,0.0197368421052632,0.141163566768261
736661.979166667,5,-0.336866173111678,-0.418478130403515,0.19328216820021,-0.22669223777548,0.974415162491842,-0.224755625304458,0.027609251755572,0.772642011292227,-0.154764714218484,0.988047826868355,-0.154147629954929,0.0177870333533206,0.247346694702366,1.13435781850328,0.422714504978513,0.906262901856172,0.104759912108064,0.168942667733011,-1.27172813287422,0.294629890147232,-0.955611441869461,0.0524674390066552,0.388107617633957,-2.21221461600979,-0.598332444101281,-0.801247955589147,-0.22313400676207,0.136492665606347,-2.60399997222947,-0.858943884036222,-0.512069725795979,-0.119303363664038,0.0367324561403509,0.222307198862278
736662.979166667,9,-0.461350687104484,-0.368802549316298,0.113601260679656,0.267567377732186,0.964416900929809,0.264386159246172,0.0341442157661593,0.573540877450389,-0.0412062637188641,0.999151142035665,-0.0411946036372051,0.0404764337893495,0.222722741896815,1.74479461895273,-0.173121642110487,0.984900450316157,-0.038344132777788,0.147790210254269,-1.02430098912654,0.519696214476799,-0.854351124923755,0.0794974061202041,0.374345843263366,-2.11934945654008,-0.521453189883168,-0.8532798900482,-0.18612056034971,0.131060580366262,-1.42589151205375,0.144398242680314,-0.989519654939121,0.0168163953884746,0.0400219298245614,0.234268921075406
736663.979166667,0,-0.399108430108081,-0.319126968229082,0.273002136240607,-0.0302066282977619,0.999543814491863,-0.0302020348826946,0.00881285927878822,1.34122372771917,-0.15924121452688,0.987347887504106,-0.158569067100679,0.138836235790793,0.201819305632526,2.34557125154229,-0.699555259129843,0.714578504731131,-0.140964413833276,0.125790929605257,-0.755988852428605,0.727593537866293,-0.686008486576668,0.0942157653475973,0.361275969986394,-2.03099224046742,-0.444123647380115,-0.895965504825818,-0.15136798804132,0.145213985961572,-0.293609481653165,0.957205496278418,-0.289409118540497,0.136875243343061,0.0375441444520392,0.203324381624094
736664.979166667,1,-0.274623916115276,-0.517829292577947,0.110489166408078,-0.734046959793553,0.742469512929748,-0.66987985666824,0.0105896639472707,0.962852630751075,0.0725453625372638,0.997369739042054,0.0724817469656062,-0.0297668842100393,0.184288155329519,2.85867837401172,-0.960245980696626,0.279155255289909,-0.178486996936077,0.103652645184037,-0.453353519108206,0.898983376606654,-0.437982749186426,0.0958730389471432,0.34922559893553,-1.94673412493714,-0.367144996215327,-0.930163723090751,-0.119133245993735,0.166461952633429,0.703378482213605,0.762661348422361,0.646798011455343,0.124831386818994,0.0339313464313464,0.186951230598334
736665.979166667,0,-0.274623916115276,-0.517829292577947,0.170348528798132,0.0667404086542662,0.99777368549649,0.0666908729193978,0.000639774666515574,0.809806680558844,0.106899926277002,0.994291642054983,0.106696441082191,-0.0791306729580443,0.169678943098266,-2.78545241545639,-0.937249543578791,-0.348659279327754,-0.158816905685031,0.082528466527522,-0.0908861215244491,0.995872698688714,-0.0907610489497443,0.0848791432221443,0.338475488035663,-1.86588403383047,-0.290823767284811,-0.956776638710556,-0.0893535358820488,0.182804428857517,1.61456072669679,-0.0437504307483107,0.999042491493399,-0.0100942366240777,0.0243213357272438,0.160963534204444
736666.979166667,0,-0.336866173111678,-0.368802549316298,0.134728769664997,0.0481336766059699,0.998841798229163,0.0481150923342351,-0.0236205332209236,0.82659026520703,0.279727356819721,0.961130749073057,0.276093613084882,-0.0774741439019331,0.157780088298608,-2.23592777451107,-0.617162565811082,-0.786835667316551,-0.0971667159577622,0.0646096694667286,0.377416693337256,0.92961973712313,0.368520208877509,0.0627544725164298,0.329236091777743,-1.78745999042419,-0.214972492395776,-0.976620103987803,-0.0616935117889496,0.192238144495743,2.50634042261373,-0.80492205312211,0.593380559504344,-0.156804295133641,0.0191622039233752,0.142814188685237
736667.979166667,1,-0.399108430108081,-0.269451387141866,0.202976868056548,-0.333055891005856,0.945047687603117,-0.326932513152182,0.00589376280142415,0.841460757515561,0.0602824384321574,0.998183563981492,0.0602459342794658,0.0604603068410614,0.148609364857745,-1.69853544375987,-0.127392007747595,-0.991852446870015,-0.01872727008572,0.0540886806843732,0.998110675627279,0.541891152246019,0.840448677265591,0.0320029806173432,0.321637001831569,-1.71019834310792,-0.138950956717978,-0.990299263670916,-0.0356085594741997,0.199305178171164,-2.66927856772329,-0.890517884208473,-0.454948236511434,-0.193697589663955,0.0197368421052632,0.141163566768261
736668.979166667,1,-0.399108430108081,-0.368802549316298,0.507508656478755,0.0678414389396132,0.997699652056147,0.0677894113194986,-0.0139711807135688,0.717304566117869,-0.213362925828724,0.977324350461375,-0.211747760307521,0.0066096094893799,0.14233184630381,-1.16542446381721,0.394360513274249,-0.918955812631963,0.0563305611071138,0.0556630147592018,1.69286136926439,-0.121762142578592,0.992559308371379,-0.00408469060437673,0.315702409399859,-1.63264535246979,-0.0618096013494472,-0.998087958639429,-0.0104302112978883,0.209630344087221,-1.92483887710139,-0.346692456709858,-0.937978859282278,-0.0747513491966893,0.0367324561403509,0.222307198862278
736669.979166667,2,-0.399108430108081,-0.368802549316298,0.260578697697407,-0.371609728389545,0.931744035295566,-0.363115756599923,0.0511252572921705,0.920975193333833,0.102563992027786,0.994744922869778,0.102384268443934,-0.0769376340807238,0.139157981870996,-0.628461502487679,0.808932949408969,-0.587900912876061,0.112767089965762,0.0683435351760547,2.2774328704521,-0.649279371727267,0.76054999667967,-0.0416797915327448,0.311365716479104,-1.55326468471191,0.0175307440136629,-0.999846324699115,0.014541715439265,0.223617859967044,-0.990870546118684,0.547961853590283,-0.836503321577327,0.120423186356053,0.0400219298245614,0.234268921075406
736670.979166667,3,-0.399108430108081,-0.269451387141866,0.426971369556483,-0.253388458359764,0.968068542949523,-0.250685652065664,0.0562906557545092,0.49659690323193,-0.47013395596519,0.891507613376791,-0.453005712205948,-0.00836766844152393,0.139235511149039,-0.0820273388795554,0.996637643769364,-0.0819353832104944,0.138554139942874,0.087005823216629,2.72002209929956,-0.912447404515668,0.409194005323417,-0.0766924892032859,0.308463877713417,-1.47056072476199,0.100067838877957,-0.994980616706826,0.039950559071629,0.234003040260573,-0.0920516353499562,0.995766239047443,-0.091921690439806,0.226386857864989,0.0375441444520392,0.203324381624094
736671.979166667,2,-0.0256548881296649,-0.170100224967433,0.332612565532595,-0.0742689438320235,0.997243329461655,-0.0742006862787268,0.0331242809021969,0.138757682065096,1.54729046230138,0.0235036999544097,0.999723749887164,0.00213057651964253,0.14261251400471,0.474438799407719,0.88954924017749,0.456839303584587,0.127056629175103,0.108055075808099,2.97721654960086,-0.986520639734004,0.163636876585968,-0.105113032853191,0.306762993687162,-1.38321393095697,0.186484247841298,-0.982457950910402,0.0662896962307862,0.231031477122744,0.761014520453189,0.724136712944761,0.689656451405739,0.165183294564221,0.0339313464313464,0.186951230598334
736672.979166667,0,-0.0878971451260676,-0.418478130403515,0.125144180615981,0.595999444031653,0.827587888189561,0.561336162492622,-0.055666926436207,0.54718431071404,-0.113970729296099,0.993512363497828,-0.113724155644084,0.0182740351439835,0.149153347441872,1.03702499999796,0.508783665844801,0.860894407793154,0.0760848615278264,0.129712311735039,-2.90283622271319,-0.971632823353028,-0.236494517025287,-0.123335253709398,0.305981117672892,-1.29015822185724,0.276968846480087,-0.960878898758574,0.0938304268393658,0.210255463934715,1.56976661519224,0.00102971142069214,0.999999469847055,-0.00186664494585091,0.0243213357272438,0.160963534204444
736673.979166667,0,-0.212381659118873,-0.319126968229082,0.16425439595133,-0.526717343959867,0.864461910883081,-0.502698323681681,0.0321692818533782,0.573305201430727,-0.0581151915007877,0.998311787482625,-0.0580824842206854,0.0829390108560583,0.158308783411998,1.59900505773785,-0.0282049899911266,0.99960216013152,-0.0042622915184248,0.15105857366237,-2.62305281123071,-0.868543777628469,-0.495612455798751,-0.128186876372292,0.305826459007394,-1.19060693423602,0.371096344931228,-0.928594369344701,0.122571199316437,0.176118004253956,2.33976524262954,-0.695394642392263,0.718628061887467,-0.124540590939596,0.0191622039233752,0.142814188685237
736674.979166667,0,-0.15013940212247,-0.368802549316298,0.196013099542987,0.26261875182065,0.965713435058453,0.259610403003428,-0.0370777408713648,0.286272445307319,0.344239495295983,0.94133238060198,0.337480887207276,-0.0646370176695505,0.169146015405373,2.15412466274177,-0.550804924905133,0.834634012427154,-0.0929576144298548,0.17154534040771,-2.35809707721038,-0.708450832751764,-0.705760170010558,-0.118833537619013,0.305973646156842,-1.08404863654871,0.467753784443015,-0.8838588106362,0.152203340498526,0.139213865094861,2.77609478282356,-0.933945930780167,0.357414323130966,-0.141075841080598,0.0197368421052632,0.141163566768261
736675.979166667,0,-0.274623916115276,-0.517829292577947,0.19869870202685,-0.167578986152212,0.985991470912775,-0.166795741214407,0.0169949561283385,0.58760654768982,0.257081757841659,0.967136085422354,0.254259301253513,-0.0184399960557424,0.18035908299744,2.69824506225307,-0.903320725134677,0.428965811623911,-0.162707994273459,0.190807167825409,-2.10146954292227,-0.506114082236758,-0.862466541821562,-0.0938725506529221,0.306172442780747,-0.970220864622253,0.565117329302368,-0.825010547885395,0.182106329425156,0.109758920782738,-2.43024778647719,-0.757484560641075,-0.652853077185362,-0.0852274747639462,0.0367324561403509,0.222307198862278
736676.979166667,0,-0.336866173111678,-0.517829292577947,0.174515513925415,-0.10798342009914,0.99417545351416,-0.107773687094365,-0.031262162077162,0.463576722084105,-0.0607888701692125,0.998152925526033,-0.0607514383683337,0.0355274185533809,0.190454485975787,-2.87945816555642,-0.965839041735103,-0.259142712535423,-0.187775698351896,0.208574373850555,-1.84931624467818,-0.2749329054178,-0.961463414550198,-0.0546468743871644,0.306180217170403,-0.849036641386864,0.660706591970312,-0.750644256173972,0.211377974933482,0.0929592983943917,-1.57704058383222,-0.00624421645936265,-0.999980504690371,-0.00267728861204346,0.0400219298245614,0.234268921075406
736677.979166667,0,-0.15013940212247,-0.517829292577947,0.228056396528689,-0.259112387027848,0.96661778544887,-0.256222670452718,-0.0097978133463899,0.457690013133625,-0.407161424645871,0.918248609058821,-0.396004409017805,0.0660744745866677,0.197952526145006,-2.53548407660814,-0.821871075811733,-0.569673533476906,-0.162476520967627,0.224646357917571,-1.59922095363958,-0.02842079934185,-0.999596047493571,-0.00368837407112295,0.305807657588738,-0.720544412579324,0.751446640436604,-0.659793866731528,0.238880621471966,0.0893059236165291,-0.629974968977747,0.808042254954561,-0.589124532003165,0.0699154783009517,0.0375441444520392,0.203324381624094
736678.979166667,8,0.0988296258631406,-0.21977580605465,0.333932465783659,-0.197830511956783,0.980495281812674,-0.196542622204663,0.1221138555115,0.335578805655422,-0.398211260646832,0.921756088037486,-0.38777018215153,-0.0786754712774252,0.201571077467177,-2.03032098947468,-0.443522129634561,-0.896263421391515,-0.089191185506838,0.238877029122434,-1.34964067534771,0.219357274403346,-0.97564460033679,0.0550946330713135,0.30491781085435,-0.584880386047713,0.833778130673284,-0.552099654782508,0.263316072517034,0.093087057108638,0.328631211217388,0.946485003608073,0.322747793090867,0.0859949920614147,0.0339313464313464,0.186951230598334
736679.979166667,0,0.0988296258631406,-0.418478130403515,0.516305017931191,0.266957472279623,0.964577972105777,0.263797906982422,0.12451253316219,0.219259419442923,0.783375767651696,0.708535383895006,0.705675286352552,-0.00697784443075138,0.200373817088127,-1.53813761849735,0.032652903025185,-0.999466751785185,0.00674660862767457,0.251176557245476,-1.09955032085278,0.453996832916604,-0.89100329724513,0.116727427118063,0.303430516005039,-0.44224246575895,0.903794234514706,-0.427967267040339,0.283320811103392,0.0952181415088383,1.24583099126464,0.319275935855228,0.9476617945152,0.0283541122794792,0.0243213357272438,0.160963534204444
736680.979166667,0,0.0365873688667379,-0.517829292577947,0.237835420422818,-1.82107515209091,-0.247674106926784,-0.968843401566022,-0.147439114732485,0.171862174396885,0.156578415574227,0.987766624158754,0.155939399120361,0.00553035427034075,0.193841124966537,-1.05988090057926,0.488975975425662,-0.872297251776321,0.0949824126113079,0.261493118930957,-0.848275305050042,0.661277893179686,-0.750141018737035,0.175612523258354,0.301315836982395,-0.292842117291931,0.957427296675719,-0.288674508019368,0.297569879715766,0.0888528332587714,2.13258077533388,-0.532697234547154,0.846305888143178,-0.0494128449677039,0.0191622039233752,0.142814188685237
736681.979166667,1,-0.0256548881296649,-0.418478130403515,0.864229868439457,-0.0013951247627316,0.999999026813606,-0.00139512431015942,0.0317182423004016,0.318129899890388,-0.226428667419563,0.974474367565326,-0.224498790549431,0.00512291435858353,0.182001239246578,-0.598087651987826,0.826413898006489,-0.563063112964898,0.15060505308326,0.269817921805611,-0.595415145047251,0.827915735049108,-0.560852507935995,0.226078359156163,0.298590880256104,-0.136918383271202,0.99064131220762,-0.136490990719402,0.304878186922775,0.0726777980590639,2.68610992207507,-0.898048781217639,0.439895881491875,-0.0729795086651349,0.0197368421052632,0.141163566768261
736682.979166667,0,0.161071882859543,-0.517829292577947,1.02358029467754,-0.0981434950214188,0.995187791711066,-0.0979860154779808,0.150517279953307,0.331925436552336,0.324587077662062,0.947782495351924,0.318917452492772,-0.0391261253029653,0.165433229100524,-0.157708657837603,0.987589743986896,-0.157055714865451,0.163066020492459,0.276197022073683,-0.34076622741951,0.942498861851579,-0.334209358648855,0.263006413265322,0.295310988214626,0.0252766232119676,0.999680563167597,0.0252739317264962,0.304298291117491,0.0515041219851513,-2.31462770992662,-0.677112311587591,-0.735879689552925,-0.0369663747353114,0.0367324561403509,0.222307198862278
736683.979166667,2,0.161071882859543,-0.418478130403515,0.844506963396208,-0.248920187501281,0.969179006672684,-0.246357571478835,0.150610458355296,0.427427549183139,-0.00174373810024997,0.999998479689104,-0.0017437372165752,-0.00805084896114765,0.145376758466014,0.251951652680849,0.968427730148816,0.24929446740514,0.140988080975366,0.280698616574098,-0.0842512498565716,0.996452962347173,-0.0841516121624748,0.282393502149516,0.291565846854048,0.19344287682704,0.981348198449557,0.192238688613425,0.295209236690703,0.0320534929337596,-1.23580916842778,0.328757042076304,-0.944414531487757,0.00843362847249442,0.0400219298245614,0.234268921075406
736684.979166667,0,0.347798653848752,-0.418478130403515,0.661987271724346,0.273747106507057,0.962764661549991,0.270340907874727,0.0961610358200446,0.396829525861649,-0.136535477376191,0.990693502788915,-0.136111658324441,0.0421329707158449,0.123855920476191,0.615903695151348,0.816251718837581,0.577696400797767,0.1013018882008,0.283415159621842,0.174098890275922,0.984883029621203,0.17322072036613,0.281821198324385,0.28747044178226,0.367274110675335,0.933309604216672,0.359072670467858,0.277380604845989,0.0188672775811182,0.0453343624363523,0.998972573773572,0.0453188354683355,0.0167474189608935,0.0375441444520392,0.203324381624094
736685.979166667,0,-0.274623916115276,-0.517829292577947,0.183737496510983,-1.3695783832548,0.19986284890562,-0.979823882964346,-0.111077932690273,0.523369156600038,0.0286365026595298,0.999590003376984,0.0286325889294194,0.00764092060486815,0.103816164269912,0.912204155504045,0.61200407100423,0.790854611843573,0.063741529545829,0.284424559256724,0.434069170848115,0.90726191045366,0.420566077852191,0.26076344968948,0.283151122420686,0.546366837755378,0.854417898788286,0.519586426141225,0.251011214123053,0.00991874280472378,1.55549934092996,0.0152963892951351,0.999883003393163,-0.00193488456018918,0.0339313464313464,0.186951230598334
736686.979166667,0,0.285556396852349,-0.418478130403515,0.580204439124666,0.298181617891805,0.955872278069813,0.293782552268895,-0.0235731943328741,0.565043056952301,-0.0860157352927612,0.996302926947793,-0.0859097069908848,0.0512193797315449,0.0892128357959232,1.1242115651798,0.431887761897285,0.901927359116772,0.038735323432738,0.283937387254279,0.695402700298425,0.767795756114747,0.640694683052843,0.220697289304616,0.27874655050373,0.730270307501381,0.74499411525877,0.667071036869239,0.216746594100901,0.00820054090308944,-1.7870740802934,-0.214595588805512,-0.97670299132603,-0.00600507631970706,0.0243213357272438,0.160963534204444
